,id,agency,code_parts,composite_element,description,element_id,group_begin_end,group_req_designator,group_requirement_designator_id,hash_flag,maximum_length,minimum_length,position,release,repeat_factor,requirement_designator,rules,segment_id,sub_element_req_designator,tracking_flag,type,version
694655,694655,X,,False,MULTIPLIER,0649,R,O,C001,,10,1,9,0,0,O,,RPA,O,,R,006010
694656,694656,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,O,C001,,2,2,10,0,0,O,,RPA,O,,ID,006010
694657,694657,X,,False,EXPONENT,1018,R,O,C001,,15,1,11,0,0,O,,RPA,O,,R,006010
694658,694658,X,,False,MULTIPLIER,0649,R,O,C001,,10,1,12,0,0,O,,RPA,O,,R,006010
694659,694659,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,O,C001,,2,2,13,0,0,O,,RPA,O,,ID,006010
694660,694660,X,,False,EXPONENT,1018,R,O,C001,,15,1,14,0,0,O,,RPA,O,,R,006010
694661,694661,X,,False,MULTIPLIER,0649,R,O,C001,,10,1,15,0,0,O,,RPA,O,,R,006010
694662,694662,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,O,C001,,2,2,16,0,0,O,,RPA,O,,ID,006010
694663,694663,X,,False,EXPONENT,1018,R,O,C001,,15,1,17,0,0,O,,RPA,O,,R,006010
694664,694664,X,,False,MULTIPLIER,0649,,O,C001,,10,1,18,0,0,O,,RPA,O,,R,006010
694665,694665,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,19,0,1,C,,RPA,C,,R,006010
694666,694666,X,,False,CODE LIST QUALIFIER CODE,1270,,,,,3,1,1,0,1,C,P  001002,RQS,C,,ID,006010
694667,694667,X,,False,INDUSTRY CODE,1271,,,,,30,1,2,0,1,C,R  002003,RQS,C,,AN,006010
694668,694668,X,,False,DESCRIPTION,0352,,,,,80,1,3,0,1,C,,RQS,C,,AN,006010
694669,694669,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,4,0,1,O,,RQS,O,,ID,006010
694670,694670,X,,False,DESCRIPTION,0352,,,,,80,1,5,0,1,O,,RQS,O,,AN,006010
694671,694671,X,,False,INFORMATION TYPE,0701,,,,,2,2,1,0,1,M,,RRA,M,,ID,006010
694672,694672,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,O,,RRA,O,,AN,006010
694673,694673,X,,False,REJECT REASON CODE,0901,,,,,2,2,1,0,1,C,R  001002,RRE,C,,ID,006010
694674,694674,X,,False,DESCRIPTION,0352,,,,,80,1,2,0,1,C,,RRE,C,,AN,006010
694675,694675,X,,False,ASSIGNED NUMBER,0554,,,,,6,1,1,0,1,M,,RS,M,,N0,006010
694676,694676,X,,False,NUMBER,1470,,,,,9,1,2,0,1,M,,RS,M,,N0,006010
694677,694677,X,,False,RATE LEVEL QUALIFIER CODE,0856,,,,,1,1,3,0,1,O,C  003004,RS,O,,ID,006010
694678,694678,X,,False,RATE LEVEL,0500,,,,,5,1,4,0,1,C,,RS,C,,AN,006010
694679,694679,X,,False,DATE,0373,,,,,8,8,5,0,1,O,,RS,O,,DT,006010
694680,694680,X,,False,DATE,0373,,,,,8,8,6,0,1,O,,RS,O,,DT,006010
694681,694681,X,,False,RESOURCE CODE (OR IDENTIFIER),1180,,,,,20,1,1,0,1,M,,RSC,M,,AN,006010
694682,694682,X,,False,DESCRIPTION,0352,,,,,80,1,2,0,1,O,,RSC,O,,AN,006010
694683,694683,X,,False,RESOURCE TYPE,1181,,,,,2,2,3,0,1,O,,RSC,O,,ID,006010
694684,694684,X,,False,ACTION CODE,0306,,,,,2,1,4,0,1,O,,RSC,O,,ID,006010
694685,694685,X,,False,CODE LIST QUALIFIER CODE,1270,,,,,3,1,1,0,1,C,P  001002,RSD,C,,ID,006010
694686,694686,X,,False,INDUSTRY CODE,1271,,,,,30,1,2,0,1,C,,RSD,C,,AN,006010
694687,694687,X,,False,INDIVIDUAL RELATIONSHIP CODE,1069,,,,,2,2,3,0,1,O,,RSD,O,,ID,006010
694688,694688,X,,False,CARRIER RESTRICTION CODE,0281,,,,,10,1,1,0,1,C,E  001002,RST,C,,AN,006010
694689,694689,X,,False,DESCRIPTION,0352,,,,,80,1,2,0,1,C,,RST,C,,AN,006010
694690,694690,X,,False,RATE/VALUE QUALIFIER,0122,,,,,2,2,1,0,1,M,,RT,M,,ID,006010
694691,694691,X,,False,STANDARD POINT LOCATION CODE,0154,,,,,9,6,2,0,1,O,,RT,O,,ID,006010
694692,694693,X,,False,VEHICLE SERVICE CODE,1062,,,,,4,2,4,0,1,O,,RT,O,,ID,006010
694693,694694,X,,False,DISTANCE QUALIFIER,0295,,,,,1,1,5,0,1,C,P  005006,RT,C,,ID,006010
694694,694695,X,,False,TARIFF DISTANCE,0294,,,,,5,1,6,0,1,C,,RT,C,,N0,006010
694695,694696,X,,False,NATIONAL MOTOR FREIGHT TRANSPORTATION ASSOCIATION LOCATION NAME,1244,,,,,27,2,7,0,1,O,,RT,O,,AN,006010
694696,694697,X,,False,STATE OR PROVINCE CODE,0156,,,,,2,2,8,0,1,O,,RT,O,,ID,006010
694697,694698,X,,False,NAME,0093,,,,,60,1,9,0,1,O,,RT,O,,AN,006010
694698,694699,X,,False,ADDRESS INFORMATION,0166,,,,,55,1,10,0,1,O,,RT,O,,AN,006010
694699,694700,X,,False,IDENTIFICATION CODE,0067,,,,,80,2,11,0,1,C,P  011012,RT,C,,AN,006010
694700,694701,X,,False,IDENTIFICATION CODE QUALIFIER,0066,,,,,2,1,12,0,1,C,,RT,C,,ID,006010
694701,694702,X,,False,RATE QUALIFIER,1387,,,,,2,1,1,0,1,M,,RTE,M,,ID,006010
694702,694703,X,,False,INTEREST RATE,0953,,,,,6,1,2,0,1,M,,RTE,M,,R6,006010
694703,694704,X,,False,MONETARY AMOUNT,0782,,,,,18,1,3,0,1,O,,RTE,O,,R,006010
694704,694705,X,,False,NUMBER,1470,,,,,9,1,4,0,1,O,,RTE,O,,N0,006010
694705,694706,X,,False,NUMBER,1470,,,,,9,1,5,0,1,O,,RTE,O,,N0,006010
694706,694707,X,,False,RATE/VALUE QUALIFIER,0122,,,,,2,2,1,0,1,M,,RTT,M,,ID,006010
694707,694708,X,,False,FREIGHT RATE,0060,,,,,15,1,2,0,1,M,,RTT,M,,R,006010
694708,694709,X,,False,TRANSPORTATION METHOD/TYPE CODE,0091,,,,,2,1,1,0,1,M,,RT1,M,,ID,006010
694709,694710,X,,False,VEHICLE TYPE CODE,0837,,,,,1,1,2,0,1,M,,RT1,M,,ID,006010
694710,694711,X,,False,FREIGHT RATE,0060,,,,,15,1,3,0,1,M,,RT1,M,,R,006010
694711,694712,X,,False,ROUNDING RULE CODE,0377,,,,,1,1,4,0,1,O,,RT1,O,,ID,006010
694712,694713,X,,False,VEHICLE IDENTIFICATION NUMBER (VIN) PLANT CODE,1245,,,,,1,1,5,0,1,O,,RT1,O,,ID,006010
694713,694714,X,,False,EQUIPMENT DESCRIPTION CODE,0040,,,,,2,2,6,0,1,O,,RT1,O,,ID,006010
694714,694715,X,,False,TARIFF ITEM NUMBER,0169,,,,,16,1,7,0,1,O,,RT1,O,,AN,006010
694715,694716,X,,False,SPECIAL RATE CODE,1246,,,,,2,1,8,0,1,O,,RT1,O,,ID,006010
694716,694717,X,,False,RAIL RETIREMENT ACTIVITY CODE,0535,,,,,1,1,1,0,1,M,,RU1,M,,ID,006010
694717,694718,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,M,,RU1,M,,AN,006010
694718,694719,X,,False,NAME,0093,,,,,60,1,3,0,1,M,,RU1,M,,AN,006010
694719,694720,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,4,0,1,O,,RU1,O,,AN,006010
694720,694721,X,,False,DATE,0373,,,,,8,8,5,0,1,O,,RU1,O,,DT,006010
694721,694722,X,,False,EMPLOYMENT CODE,0537,,,,,1,1,6,0,1,O,,RU1,O,,ID,006010
694722,694723,X,,False,UNEMPLOYED REASON CODE,0545,,,,,1,1,7,0,1,O,,RU1,O,,ID,006010
694723,694724,X,,False,DATE,0373,,,,,8,8,8,0,1,O,,RU1,O,,DT,006010
694724,694725,X,,False,CLAIM PROFILE,0574,,,,,14,14,9,0,1,O,,RU1,O,,AN,006010
694725,694726,X,,False,RAIL RETIREMENT ACTIVITY CODE,0535,,,,,1,1,1,0,1,M,,RU2,M,,ID,006010
694726,694727,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,M,,RU2,M,,AN,006010
694727,694728,X,,False,DATE,0373,,,,,8,8,3,0,1,C,P  003004,RU2,C,,DT,006010
694728,694729,X,,False,EMPLOYMENT STATUS CODE,0584,,,,,2,2,4,0,1,C,,RU2,C,,ID,006010
694729,694730,X,,False,AMOUNT,0610,,,,,15,1,5,0,1,O,C  005006007008,RU2,O,,N2,006010
694730,694731,X,,False,FREQUENCY CODE,0594,,,,,1,1,6,0,1,C,,RU2,C,,ID,006010
694731,694732,X,,False,DATE,0373,,,,,8,8,7,0,1,C,,RU2,C,,DT,006010
694732,694733,X,,False,DATE,0373,,,,,8,8,8,0,1,C,,RU2,C,,DT,006010
694733,694734,X,,False,DATE,0373,,,,,8,8,1,0,1,M,,RU3,M,,DT,006010
694734,694735,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,2,0,1,C,P  002003,RU3,C,,ID,006010
694735,694736,X,,False,WAGES PAID CODE,0590,,,,,1,1,3,0,1,C,,RU3,C,,ID,006010
694736,694737,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,4,0,1,C,P  004005,RU3,C,,ID,006010
694737,694738,X,,False,WAGES PAID CODE,0590,,,,,1,1,5,0,1,C,,RU3,C,,ID,006010
694738,694739,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,6,0,1,C,P  006007,RU3,C,,ID,006010
694739,694740,X,,False,WAGES PAID CODE,0590,,,,,1,1,7,0,1,C,,RU3,C,,ID,006010
694740,694741,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,8,0,1,C,P  008009,RU3,C,,ID,006010
694741,694742,X,,False,WAGES PAID CODE,0590,,,,,1,1,9,0,1,C,,RU3,C,,ID,006010
694742,694743,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,10,0,1,C,P  010011,RU3,C,,ID,006010
694743,694744,X,,False,WAGES PAID CODE,0590,,,,,1,1,11,0,1,C,,RU3,C,,ID,006010
694744,694745,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,12,0,1,C,P  012013,RU3,C,,ID,006010
694745,694746,X,,False,WAGES PAID CODE,0590,,,,,1,1,13,0,1,C,,RU3,C,,ID,006010
694746,694747,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,14,0,1,C,P  014015,RU3,C,,ID,006010
694747,694748,X,,False,WAGES PAID CODE,0590,,,,,1,1,15,0,1,C,,RU3,C,,ID,006010
694748,694749,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,16,0,1,C,P  016017,RU3,C,,ID,006010
694749,694750,X,,False,WAGES PAID CODE,0590,,,,,1,1,17,0,1,C,,RU3,C,,ID,006010
694750,694751,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,18,0,1,C,P  018019,RU3,C,,ID,006010
694751,694752,X,,False,WAGES PAID CODE,0590,,,,,1,1,19,0,1,C,,RU3,C,,ID,006010
694752,694753,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,20,0,1,C,P  020021,RU3,C,,ID,006010
694753,694754,X,,False,WAGES PAID CODE,0590,,,,,1,1,21,0,1,C,,RU3,C,,ID,006010
694754,694755,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,22,0,1,C,P  022023,RU3,C,,ID,006010
694755,694756,X,,False,WAGES PAID CODE,0590,,,,,1,1,23,0,1,C,,RU3,C,,ID,006010
694756,694757,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,24,0,1,C,P  024025,RU3,C,,ID,006010
694757,694758,X,,False,WAGES PAID CODE,0590,,,,,1,1,25,0,1,C,,RU3,C,,ID,006010
694758,694759,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,26,0,1,C,P  026027,RU3,C,,ID,006010
694759,694760,X,,False,WAGES PAID CODE,0590,,,,,1,1,27,0,1,C,,RU3,C,,ID,006010
694760,694761,X,,False,PAYROLL STATUS CODE,0585,,,,,2,2,28,0,1,C,P  028029,RU3,C,,ID,006010
694761,694762,X,,False,WAGES PAID CODE,0590,,,,,1,1,29,0,1,C,,RU3,C,,ID,006010
694762,694763,X,,False,ASSIGNED NUMBER,0554,,,,,6,1,1,0,1,M,,RYL,M,,N0,006010
694763,694764,X,,False,NAME LAST OR ORGANIZATION NAME,1035,,,,,60,1,2,0,1,O,,RYL,O,,AN,006010
694764,694765,X,,False,IDENTIFICATION CODE QUALIFIER,0066,,,,,2,1,3,0,1,C,P  003004,RYL,C,,ID,006010
694765,694766,X,,False,IDENTIFICATION CODE,0067,,,,,80,2,4,0,1,C,,RYL,C,,AN,006010
694766,694767,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,1,0,1,O,,R1,O,,ID,006010
694767,694768,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,2,0,1,O,,R1,O,,ID,006010
694768,694769,X,,False,AIRPORT CODE,0005,,,,,5,3,3,0,1,M,,R1,M,,ID,006010
694769,694770,X,,False,AIR CARRIER CODE,0004,,,,,3,3,4,0,1,M,,R1,M,,ID,006010
694770,694771,X,,False,AIRPORT CODE,0005,,,,,5,3,5,0,1,M,,R1,M,,ID,006010
694771,694772,X,,False,AIR CARRIER CODE,0004,,,,,3,3,6,0,1,C,P  006007,R1,C,,ID,006010
694772,694773,X,,False,AIRPORT CODE,0005,,,,,5,3,7,0,1,C,,R1,C,,ID,006010
694773,694774,X,,False,AIR CARRIER CODE,0004,,,,,3,3,8,0,1,C,P  008009,R1,C,,ID,006010
694774,694775,X,,False,AIRPORT CODE,0005,,,,,5,3,9,0,1,C,,R1,C,,ID,006010
694775,694776,X,,False,AIR CARRIER CODE,0004,,,,,3,3,10,0,1,C,P  010011,R1,C,,ID,006010
694776,694777,X,,False,AIRPORT CODE,0005,,,,,5,3,11,0,1,C,,R1,C,,ID,006010
694777,694778,X,,False,AIR CARRIER CODE,0004,,,,,3,3,12,0,1,C,P  012013,R1,C,,ID,006010
694778,694779,X,,False,AIRPORT CODE,0005,,,,,5,3,13,0,1,C,,R1,C,,ID,006010
694779,694780,X,,False,TRANSACTION TYPE CODE,0640,,,,,2,2,1,0,1,M,,R11,M,,ID,006010
694780,694781,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,2,0,1,M,,R11,M,,ID,006010
694781,694782,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,3,0,1,M,,R11,M,,ID,006010
694782,694783,X,,False,INVOICE NUMBER,0076,,,,,22,1,4,0,1,M,,R11,M,,AN,006010
694783,694784,X,,False,MONTH OF THE YEAR CODE,1108,,,,,2,2,5,0,1,M,,R11,M,,ID,006010
694784,694785,X,,False,YEAR,1095,,,,,4,4,6,0,1,O,,R11,O,,N0,006010
694785,694786,X,,False,TERMS TYPE CODE,0336,,,,,2,2,7,0,1,O,,R11,O,,ID,006010
694786,694787,X,,False,NUMBER OF LINE ITEMS,0354,,,,,6,1,1,0,1,M,,R12,M,,N0,006010
694787,694788,X,,False,EQUIPMENT INITIAL,0206,,,,,4,1,2,0,1,M,,R12,M,,AN,006010
694788,694789,X,,False,EQUIPMENT NUMBER,0207,,,,,15,1,3,0,1,M,,R12,M,,AN,006010
694789,694790,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,4,0,1,M,,R12,M,,AN,006010
694790,694791,X,,False,DATE,0373,,,,,8,8,5,0,1,M,,R12,M,,DT,006010
694791,694792,X,,False,LOCATION IDENTIFIER,0310,,,,,30,1,6,0,1,O,,R12,O,,AN,006010
694792,694793,X,,False,LOAD/EMPTY STATUS CODE,0322,,,,,1,1,7,0,1,O,,R12,O,,ID,006010
694793,694794,X,,False,EQUIPMENT INITIAL,0206,,,,,4,1,8,0,1,C,P  008009,R12,C,,AN,006010
694794,694795,X,,False,EQUIPMENT NUMBER,0207,,,,,15,1,9,0,1,C,,R12,C,,AN,006010
694795,694796,X,,False,EQUIPMENT NUMBER CHECK DIGIT,0761,,,,,1,1,10,0,1,O,,R12,O,,N0,006010
694796,694797,X,,False,ASSIGNED IDENTIFICATION,0350,,,,,20,1,1,0,1,M,,R13,M,,AN,006010
694797,694798,X,,False,INDUSTRY CODE,1271,,,,,30,1,2,0,1,M,,R13,M,,AN,006010
694798,694799,X,,False,INDUSTRY CODE,1271,,,,,30,1,3,0,1,M,,R13,M,,AN,006010
694799,694800,X,,False,INDUSTRY CODE,1271,,,,,30,1,4,0,1,M,,R13,M,,AN,006010
694800,694801,X,,False,INDUSTRY CODE,1271,,,,,30,1,5,0,1,M,,R13,M,,AN,006010
694801,694802,X,,False,INDUSTRY CODE,1271,,,,,30,1,6,0,1,M,,R13,M,,AN,006010
694802,694803,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,7,0,1,C,P  007008,R13,C,,ID,006010
694803,694804,X,,False,QUANTITY,0380,,,,,15,1,8,0,1,C,,R13,C,,R,006010
694804,694805,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,9,0,1,O,,R13,O,,ID,006010
694805,694806,X,,False,DESCRIPTION,0352,,,,,80,1,10,0,1,O,,R13,O,,AN,006010
694806,694807,X,,False,DESCRIPTION,0352,,,,,80,1,11,0,1,O,,R13,O,,AN,006010
694807,694808,X,,False,QUANTITY,0380,,,,,15,1,12,0,1,O,,R13,O,,R,006010
694808,694809,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,1,0,1,M,,R2,M,,ID,006010
694809,694810,X,,False,ROUTING SEQUENCE CODE,0133,,,,,2,1,2,0,1,M,,R2,M,,ID,006010
694810,694811,X,,False,CITY NAME,0019,,,,,30,2,3,0,1,O,,R2,O,,AN,006010
694811,694812,X,,False,STANDARD POINT LOCATION CODE,0154,,,,,9,6,4,0,1,O,,R2,O,,ID,006010
694812,694813,X,,False,INTERMODAL SERVICE CODE,0177,,,,,2,1,5,0,1,O,,R2,O,,ID,006010
694813,694814,X,,False,TRANSPORTATION METHOD/TYPE CODE,0091,,,,,2,1,6,0,1,O,,R2,O,,ID,006010
694814,694815,X,,False,INTERMEDIATE SWITCH CARRIER,0296,,,,,4,2,7,0,1,C,,R2,C,,ID,006010
694815,694816,X,,False,INTERMEDIATE SWITCH CARRIER,0296,,,,,4,2,8,0,1,O,C  008007,R2,O,,ID,006010
694816,694817,X,,False,INVOICE NUMBER,0076,,,,,22,1,9,0,1,O,,R2,O,,AN,006010
694817,694818,X,,False,DATE,0373,,,,,8,8,10,0,1,O,,R2,O,,DT,006010
694818,694819,X,,False,FREE-FORM DESCRIPTION,0369,,,,,45,1,11,0,1,O,,R2,O,,AN,006010
694819,694820,X,,False,TYPE OF SERVICE CODE,0056,,,,,2,2,12,0,1,O,,R2,O,,ID,006010
694820,694821,X,,False,ROUTE DESCRIPTION,0742,,,,,35,1,13,0,1,O,,R2,O,,AN,006010
694821,694822,X,,False,ROUTING SEQUENCE CODE,0133,,,,,2,1,1,0,1,M,,R2A,M,,ID,006010
694822,694823,X,,False,PREFERENCE,1431,,,,,1,1,2,0,1,M,,R2A,M,,ID,006010
694823,694824,X,,False,TRANSPORTATION METHOD/TYPE CODE,0091,,,,,2,1,3,0,1,O,,R2A,O,,ID,006010
694824,694825,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,4,0,1,O,,R2A,O,,ID,006010
694825,694826,X,,False,LOCATION QUALIFIER,0309,,,,,2,1,5,0,1,O,C  005006,R2A,O,,ID,006010
694826,694827,X,,False,LOCATION IDENTIFIER,0310,,,,,30,1,6,0,1,C,,R2A,C,,AN,006010
694827,694828,X,,False,TYPE OF SERVICE CODE,0056,,,,,2,2,7,0,1,O,,R2A,O,,ID,006010
694828,694829,X,,False,ROUTE CODE,0001,,,,,13,1,8,0,1,O,,R2A,O,,AN,006010
694829,694830,X,,False,ROUTE DESCRIPTION,0742,,,,,35,1,9,0,1,O,,R2A,O,,AN,006010
694830,694831,X,,False,ENTITY IDENTIFIER CODE,0098,,,,,3,2,10,0,1,O,,R2A,O,,ID,006010
694831,694832,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,1,0,1,M,,R2B,M,,ID,006010
694832,694833,X,,False,RULE 260 JUNCTION CODE,0638,,,,,5,1,2,0,1,O,,R2B,O,,ID,006010
694833,694834,X,,False,AMOUNT,0610,,,,,15,1,3,0,1,O,,R2B,O,,N2,006010
694834,694835,X,,False,DIVISION TYPE CODE,0666,,,,,1,1,1,0,1,M,,R2C,M,,ID,006010
694835,694836,X,,False,RATE/VALUE QUALIFIER,0122,,,,,2,2,2,0,1,O,,R2C,O,,ID,006010
694836,694837,X,,False,FACTOR AMOUNT,0634,,,,,15,1,3,0,1,O,,R2C,O,,R,006010
694837,694838,X,,False,ASSIGNED NUMBER,0554,,,,,6,1,4,0,1,O,,R2C,O,,N0,006010
694838,694839,X,,False,SPECIAL CHARGE OR ALLOWANCE CODE,0150,,,,,3,3,1,0,1,M,,R2D,M,,ID,006010
694839,694840,X,,False,AMOUNT,0610,,,,,15,1,2,0,1,M,,R2D,M,,N2,006010
694840,694841,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,1,0,1,M,,R3,M,,ID,006010
694841,694842,X,,False,ROUTING SEQUENCE CODE,0133,,,,,2,1,2,0,1,M,,R3,M,,ID,006010
694842,694843,X,,False,CITY NAME,0019,,,,,30,2,3,0,1,O,,R3,O,,AN,006010
694843,694844,X,,False,TRANSPORTATION METHOD/TYPE CODE,0091,,,,,2,1,4,0,1,O,,R3,O,,ID,006010
694844,694845,X,,False,STANDARD POINT LOCATION CODE,0154,,,,,9,6,5,0,1,O,,R3,O,,ID,006010
694845,694846,X,,False,INVOICE NUMBER,0076,,,,,22,1,6,0,1,O,,R3,O,,AN,006010
694846,694847,X,,False,DATE,0373,,,,,8,8,7,0,1,O,,R3,O,,DT,006010
694847,694848,X,,False,AMOUNT,0610,,,,,15,1,8,0,1,O,,R3,O,,N2,006010
694848,694849,X,,False,FREE-FORM DESCRIPTION,0369,,,,,45,1,9,0,1,O,,R3,O,,AN,006010
694849,694850,X,,False,SERVICE LEVEL CODE,0284,,,,,2,2,10,0,1,C,,R3,C,,ID,006010
694850,694851,X,,False,SERVICE LEVEL CODE,0284,,,,,2,2,11,0,1,C,C  011010,R3,C,,ID,006010
694851,694852,X,,False,SERVICE LEVEL CODE,0284,,,,,2,2,12,0,1,O,C  012011,R3,O,,ID,006010
694852,694853,X,,False,PORT OR TERMINAL FUNCTION CODE,0115,,,,,1,1,1,0,1,M,,R4,M,,ID,006010
694853,694854,X,,False,LOCATION QUALIFIER,0309,,,,,2,1,2,0,1,C,P  002003,R4,C,,ID,006010
694854,694855,X,,False,LOCATION IDENTIFIER,0310,,,,,30,1,3,0,1,C,,R4,C,,AN,006010
694855,694856,X,,False,PORT NAME,0114,,,,,24,2,4,0,1,O,,R4,O,,AN,006010
694856,694857,X,,False,COUNTRY CODE,0026,,,,,3,2,5,0,1,O,,R4,O,,ID,006010
694857,694858,X,,False,TERMINAL NAME,0174,,,,,30,2,6,0,1,O,,R4,O,,AN,006010
694858,694859,X,,False,PIER NUMBER,0113,,,,,4,1,7,0,1,O,,R4,O,,AN,006010
694859,694860,X,,False,STATE OR PROVINCE CODE,0156,,,,,2,2,8,0,1,O,,R4,O,,ID,006010
694860,694861,X,,False,ROUTE CODE,0001,,,,,13,1,1,0,1,M,,R9,M,,AN,006010
694861,694862,X,,False,AGENT/SHIPPER ROUTING CODE,0192,,,,,1,1,2,0,1,O,,R9,O,,ID,006010
694862,694863,X,,False,INTERMODAL SERVICE CODE,0177,,,,,2,1,3,0,1,O,,R9,O,,ID,006010
694863,694864,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,4,0,1,O,,R9,O,,ID,006010
694864,694865,X,,False,ACTION CODE,0306,,,,,2,1,5,0,1,C,,R9,C,,ID,006010
694865,694866,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,6,0,1,O,,R9,O,,ID,006010
694866,694867,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,7,0,1,O,,R9,O,,ID,006010
694867,694868,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,8,0,1,O,,R9,O,,ID,006010
694868,694869,X,,False,ROUTE CODE,0001,,,,,13,1,9,0,1,O,C  009005,R9,O,,AN,006010
694869,694870,X,,False,DATE,0373,,,,,8,8,1,0,1,M,,SA,M,,DT,006010
694870,694871,X,,False,ACTION CODE,0306,,,,,2,1,2,0,1,M,,SA,M,,ID,006010
694871,694872,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,3,0,1,M,,SA,M,,ID,006010
694872,694873,X,,False,NAME,0093,,,,,60,1,4,0,1,O,,SA,O,,AN,006010
694873,694874,X,,False,DATE,0373,,,,,8,8,5,0,1,O,,SA,O,,DT,006010
694874,694875,X,,False,ALLOWANCE OR CHARGE INDICATOR,0248,,,,,1,1,1,0,1,M,,SAC,M,,ID,006010
694875,694876,X,,False,"SERVICE, PROMOTION, ALLOWANCE, OR CHARGE CODE",1300,,,,,4,4,2,0,1,C,R  002003,SAC,C,,ID,006010
694876,694877,X,,False,AGENCY QUALIFIER CODE,0559,,,,,2,2,3,0,1,C,P  003004,SAC,C,,ID,006010
694877,694878,X,,False,"AGENCY SERVICE, PROMOTION, ALLOWANCE, OR CHARGE CODE",1301,,,,,10,1,4,0,1,C,,SAC,C,,AN,006010
694878,694879,X,,False,AMOUNT,0610,,,,,15,1,5,0,1,O,,SAC,O,,N2,006010
694879,694880,X,,False,ALLOWANCE/CHARGE PERCENT QUALIFIER,0378,,,,,1,1,6,0,1,C,P  006007,SAC,C,,ID,006010
694880,694881,X,,False,"PERCENT, DECIMAL FORMAT",0332,,,,,6,1,7,0,1,C,,SAC,C,,R6,006010
694881,694882,X,,False,RATE,0118,,,,,9,1,8,0,1,O,,SAC,O,,R9,006010
694882,694883,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,9,0,1,C,P  009010,SAC,C,,ID,006010
694883,694884,X,,False,QUANTITY,0380,,,,,15,1,10,0,1,C,,SAC,C,,R,006010
694884,694885,X,,False,QUANTITY,0380,,,,,15,1,11,0,1,O,C  011010,SAC,O,,R,006010
694885,694886,X,,False,ALLOWANCE OR CHARGE METHOD OF HANDLING CODE,0331,,,,,2,2,12,0,1,O,,SAC,O,,ID,006010
694886,694887,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,13,0,1,C,,SAC,C,,AN,006010
694887,694888,X,,False,OPTION NUMBER,0770,,,,,20,1,14,0,1,O,C  014013,SAC,O,,AN,006010
694888,694889,X,,False,DESCRIPTION,0352,,,,,80,1,15,0,1,C,,SAC,C,,AN,006010
694889,694890,X,,False,LANGUAGE CODE,0819,,,,,3,2,16,0,1,O,C  016015,SAC,O,,ID,006010
694890,694891,X,,False,STATUS REASON CODE,0641,,,,,3,3,1,0,1,O,,SAD,O,,ID,006010
694891,694892,X,,False,INTEREST RATE,0953,,,,,6,1,2,0,1,O,,SAD,O,,R6,006010
694892,694893,X,,False,LOAN RATE TYPE CODE,1086,,,,,1,1,3,0,1,O,,SAD,O,,ID,006010
694893,694894,X,,False,PAYMENT METHOD TYPE CODE,0107,,,,,2,1,4,0,1,O,,SAD,O,,ID,006010
